"","Name","Elevation","Replicate_num","Info.available.on.when.barnacle.first.present.","Month.added.to.dataset..Feb..Aug..Mar.","Month.first.present..Feb..Aug..Mar..Unk...if.covered.previously..etc.....","X18FebAfter_Barnacle_num","X18FebAfter_photo_num","X18FebAfter_X_pixels","X18FebAfter_Y_pixels","X18FebAfter_Angle_pixels","X18FebAfter_Length_pixels","X18FebAfter_notes","X18AugBefore_Survived...Dead..Alive..Absent..New..Covered.by.left.right.top.bottom.","New.August.ROI.barnacle.number..optional.","X18AugBefore_photo_num","X18AugBefore_X_pixels","X18AugBefore_Y_pixels","X18AugBefore_Angle_pixels","X18AugBefore_Length_pixels","X18AugBefore_notes","X18AugAfter_photo_num","X18AugAfter_Removed...Y...N..or.covered.by.left.right.top.bottom.","X18AugAfter_Removed_notes","Time2Start_Include_1","Time2Start_X_pixels","Time2Start_Y_pixels","Time2Start_Angle_pixels","Time2Start_Length_pixels","X19Mar_Survived...Dead..Alive..Alive.Blurry..Absent..Covered.by.right.left.top.bottom..New.","X19Mar_barnacle_num..optional.","X19Mar_photo_num","X19Mar_X_pixels","X19Mar_Y_pixels","X19Mar_Angle_pixels","X19Mar_Length_pixels","generated_uid","ID","Feb.scale","Aug.scale","Mar.scale","Feb.pixel_per_cm","Aug.pixel_per_cm","Mar.pixel_per_cm","Feb.Length","Feb.X","Feb.Y","Aug.Length","Aug.X","Aug.Y","Mar.Length","Mar.X","Mar.Y","change.Y.Aug.Feb","change.Y.Mar.Aug","growth.Aug.Feb","growth.Mar.Aug","y_init.plot","y_del.plot","rep","phot_1","phot_2"
"1292","Sonia","Upper",10,"","Feb","","1",4712,2551,908.5,109.069,85.703,"","Alive","1",5141,2554,889.5,102.947,89.269,"","5213","N","",,,,,,"","1",5431,2541.5,957,101.195,97.862,1292,"Upper.10.1292",1326,1333.6,1311.06,221,222.266666666667,218.51,0.387796380090498,11.5429864253394,4.11085972850679,0.401630173965207,11.4907018596281,4.00194961007799,0.447860509816484,11.6310466340213,4.37966225802023,-0.108910118428803,0.377712647942243,0.0138337938747093,0.0462303358512773,88,29,"4712","4712 5141","5141 5431"
"1296","Sonia","Upper",10,"","Feb","","5",4712,1477.5,2491,172.546,107.912,"","Alive","5",5141,1405.5,2463.5,166.608,107.935,"","5213","N","",,,,,,"","5",5431,1479.5,2590.5,-10.528,114.935,1296,"Upper.10.1296",1326,1333.6,1311.06,221,222.266666666667,218.51,0.488289592760181,6.68552036199095,11.2714932126697,0.485610377924415,6.32348530293941,11.0835332933413,0.525994233673516,6.77085716900828,11.8552926639513,-0.187959919328351,0.771759370609974,-0.00267921483576589,0.0403838557491009,1670.5,37.5,"4712","4712 5141","5141 5431"
"1297","Sonia","Upper",10,"","Feb","","6",4712,2249.5,2415,-79.242,101.789,"","Alive","6",5141,2182,2431.5,100.784,106.888,"","5213","N","",,,,,,"","6",5431,2258.5,2508.5,104.452,100.17,1297,"Upper.10.1297",1326,1333.6,1311.06,221,222.266666666667,218.51,0.46058371040724,10.1787330316742,10.9276018099548,0.480899820035993,9.81703659268146,10.9395620875825,0.458422955471145,10.3359113999359,11.4800237975379,0.0119602776277343,0.540461709955384,0.020316109628753,-0.0224768645648474,1594.5,-6.5,"4712","4712 5141","5141 5431"
"1300","Sonia","Upper",10,"","Feb","","9",4712,1633.5,2752,135.339,119.503,"","Alive","9",5141,1537,2738,133.112,128.763,"","5213","N","",,,,,,"","9",5431,1643,2863.5,141.659,140.246,1300,"Upper.10.1300",1326,1333.6,1311.06,221,222.266666666667,218.51,0.540737556561086,7.39140271493213,12.4524886877828,0.579317636472706,6.91511697660468,12.3185362927415,0.641828749256327,7.51910667703995,13.1046634021326,-0.133952395041353,0.78612710939117,0.0385800799116196,0.0625111127836213,1931.5,24,"4712","4712 5141","5141 5431"
"1303","Sonia","Upper",10,"","Feb","","13",4712,2522.5,2183.5,-96.953,41.304,"","Alive","13",5141,2467,2190.5,77.471,46.098,"","5213","N","",,,,,,"","13",5431,2517.5,2255,-95.492,52.24,1303,"Upper.10.1303",1326,1333.6,1311.06,221,222.266666666667,218.51,0.18689592760181,11.4140271493213,9.88009049773756,0.207399520095981,11.0992801439712,9.85527894421116,0.239073726602901,11.5212118438515,10.3198938263695,-0.0248115535263977,0.464614882158344,0.0205035924941709,0.0316742065069206,1363,3,"4712","4712 5141","5141 5431"
"1304","Sonia","Upper",10,"","Feb","","14",4712,2685,980,21.801,53.852,"","Alive","14",5141,2711.5,951,28.474,67.119,"","5213","N","",,,,,,"","14",5431,2706,1008.5,30.033,73.926,1304,"Upper.10.1304",1326,1333.6,1311.06,221,222.266666666667,218.51,0.243674208144796,12.1493212669683,4.43438914027149,0.301975104979004,12.1993101379724,4.27864427114577,0.338318612420484,12.3838725916434,4.61534941192623,-0.155744869125722,0.336705140780456,0.0583008968342079,0.0363435074414799,159.5,39,"4712","4712 5141","5141 5431"
"1305","Sonia","Upper",10,"","Aug","","",,,,,,"","","New15",5141,2785.5,735,36.027,68.007,"","5213","N","",,,,,,"","New15",5431,2763,797.5,35.256,71.028,1305,"Upper.10.1305",,1333.6,1311.06,,222.266666666667,218.51,,,,0.305970305938812,12.5322435512897,3.30683863227355,0.325056061507483,12.6447302182966,3.64971854835019,,0.342879916076644,,0.0190857555686702,,,,"NA 5141","5141 5431"
"1308","Sonia","Upper",10,"","Aug","","",,,,,,"","","New18",5141,2388,1527.5,138.24,37.537,"","5213","N","",,,,,,"","New18",5431,2398,1571,-40.601,55.317,1308,"Upper.10.1308",,1333.6,1311.06,,222.266666666667,218.51,,,,0.168882723455309,10.7438512297541,6.87237552489502,0.253155461992586,10.9743261177978,7.18960230653059,,0.317226781635571,,0.0842727385372772,,,,"NA 5141","5141 5431"
"1310","Sonia","Upper",10,"","Aug","","",,,,,,"","","New20",5141,1564.5,2419,-159.015,78.186,"","5213","N","",,,,,,"","New20",5431,1639,2537,20.854,89.889,1310,"Upper.10.1310",,1333.6,1311.06,,222.266666666667,218.51,,,,0.351766646670666,7.03884223155369,10.8833233353329,0.411372477232163,7.50080087867832,11.6104526108645,,0.727129275531556,,0.0596058305614973,,,,"NA 5141","5141 5431"
"1313","Sonia","Upper",10,"","Aug","","",,,,,,"","","New23",5141,1715,2704.5,72.255,78.746,"","5213","N","",,,,,,"","New23",5431,1820,2828.5,78.261,78.645,1313,"Upper.10.1313",,1333.6,1311.06,,222.266666666667,218.51,,,,0.354286142771446,7.71595680863827,12.1678164367127,0.359914878037618,8.32913825454213,12.9444876664684,,0.776671229755694,,0.00562873526617264,,,,"NA 5141","5141 5431"
"2118","Sara ","Mid",5,"N","","","9",4790,1654.333,1469.333,93.814,90.911,"","Alive","9",5153,2355.33,1325.667,94.764,96.333,"","5225","N","",1,2355.33,1325.667,94.764,"96.333","","IMGP5394_M5_rep.JPG:F9",5394,2393,1291.333,92.921,98.811,2118,"Middle.5.2118",1308.15,1332.42,1291.2,218.025,222.07,215.2,0.416975117532393,7.58781332416007,6.7392867790391,0.433795650020264,10.6062502814428,5.96959066960868,0.459158921933086,11.1198884758364,6.00061802973978,-0.769696109430419,0.0310273601310964,0.0168205324878709,0.0253632719128217,648.833,153.666,"4790","4790 5153","5153 5394"
"2129","Sara ","Mid",5,"N","","","20",4790,1253.333,2377.333,77.735,47.87,"","Alive","20",5153,1915.5,2254,123.179,31.064,"","5225","N","",1,1915.5,2254,123.179,"31.064","","IMGP5394_M5_rep.JPG:F20",5394,1920,2231,135,42.426,2129,"Middle.5.2129",1308.15,1332.42,1291.2,218.025,222.07,215.2,0.219561976837519,5.7485747047357,10.9039467950923,0.139883820416986,8.62565857612464,10.1499527176116,0.197146840148699,8.92193308550186,10.3671003717472,-0.753994077480741,0.217147654135649,-0.079678156420533,0.0572630197317133,1556.833,133.333,"4790","4790 5153","5153 5394"
"2134","Sara ","Mid",5,"N","","","25",4790,1910.667,1122.333,123.476,73.59,"","Alive","25",5153,2581.5,977,125.112,78.237,"","5225","N","",1,2581.5,977,125.112,"78.237","","IMGP5394_M5_rep.JPG:F25",5394,2644.33,976,115.346,84.095,2134,"Middle.5.2134",1308.15,1332.42,1291.2,218.025,222.07,215.2,0.337530099759202,8.76352253181974,5.14772617819057,0.352307830864142,11.6247129283559,4.3995136668618,0.390776022304833,12.2877788104089,4.53531598513011,-0.748212511328774,0.135802318268311,0.01477773110494,0.0384681914406908,301.833,155.333,"4790","4790 5153","5153 5394"
"2136","Sara ","Mid",5,"N","","","27",4790,1753.667,1656,105.524,55.956,"","Alive","27",5153,2460,1504.5,115.388,65.307,"","5225","N","",1,2460,1504.5,115.388,"65.307","","IMGP5394_M5_rep.JPG:F27",5394,2477,1477.333,112.249,70.566,2136,"Middle.5.2136",1308.15,1332.42,1291.2,218.025,222.07,215.2,0.256649466804266,8.04342162596032,7.59545923632611,0.294082946818571,11.0775881478813,6.77489080019814,0.327908921933086,11.5102230483271,6.86493029739777,-0.820568436127973,0.0900394971996352,0.0374334800143052,0.0338259751145148,835.5,161.5,"4790","4790 5153","5153 5394"
"2148","Sara ","Mid",5,"N","","","39",4790,2211.667,1395.667,-46.146,71.196,"","Alive","39",5153,2851.33,1280,-63.435,45.023,"","5225","N","",1,2851.33,1280,-63.435,"45.023","","IMGP5394_M5_rep.JPG:F39",5394,2880,1301.5,-62.049,55.471,2148,"Middle.5.2148",1308.15,1332.42,1291.2,218.025,222.07,215.2,0.326549707602339,10.1440981538814,6.4014080954019,0.202742378529293,12.8397802494709,5.76394830458864,0.257764869888476,13.3828996282528,6.0478624535316,-0.637459790813259,0.283914148942956,-0.123807329073047,0.0550224913591833,575.167,125.667,"4790","4790 5153","5153 5394"
"2149","Sara ","Mid",5,"N","","","40",4790,2311,1364.667,84.908,101.762,"","Alive","40",5153,2983.67,1185.667,89.474,108.675,"","5225","N","",1,2983.67,1185.667,89.474,"108.675","","IMGP5394_M5_rep.JPG:F40",5394,3028.67,1211.667,84.184,108.525,2149,"Middle.5.2149",1308.15,1332.42,1291.2,218.025,222.07,215.2,0.466744639376218,10.5997018690517,6.25922256621947,0.489372720313415,13.43571846715,5.3391588237943,0.504298327137547,14.0737453531599,5.63042286245353,-0.92006374242517,0.291264038659232,0.0226280809371964,0.0149256068241319,544.167,189,"4790","4790 5153","5153 5394"
"2151","Sara ","Mid",5,"N","","","42",4790,2549.667,1373.333,5.711,60.369,"","Alive","42",5153,3161.33,1297,8.973,39.129,"","5225","N","",1,3161.33,1297,8.973,"39.129","","IMGP5394_M5_rep.JPG:F42",5394,3200,1327,-168.408,39.485,2151,"Middle.5.2151",1308.15,1332.42,1291.2,218.025,222.07,215.2,0.276890264877881,11.6943790849673,6.29897030157092,0.176201197820507,14.2357364794884,5.84050074300896,0.183480483271375,14.8698884758364,6.16635687732342,-0.458469558561959,0.32585613431446,-0.100689067057374,0.00727928545086845,552.833,86.3330000000001,"4790","4790 5153","5153 5394"
"2154","Sara ","Mid",5,"N","","","45",4790,2317,1712.333,-36.759,103.333,"","Alive","45",5153,3010.67,1541.333,-36.431,104.8,"","5225","N","",1,3010.67,1541.333,-36.431,"104.8","","IMGP5394_M5_rep.JPG:F45",5394,3027,1564.5,-36.451,109.403,2154,"Middle.5.2154",1308.15,1332.42,1291.2,218.025,222.07,215.2,0.473950235064786,10.6272216488935,7.85383786263043,0.471923267438195,13.5573017516999,6.94075291574729,0.508378252788104,14.0659851301115,7.26998141263941,-0.913084946883145,0.329228496892119,-0.00202696762659094,0.036454985349909,891.833,181,"4790","4790 5153","5153 5394"
"2157","Sara ","Mid",5,"N","","","48",4790,2190,2054.667,109.926,84.981,"","Alive","48",5153,2905,1890.333,107.146,98.274,"","5225","N","",1,2905,1890.333,107.146,"98.274","","IMGP5394_M5_rep.JPG:F48",5394,2881.5,1904.5,-80.446,102.421,2157,"Middle.5.2157",1308.15,1332.42,1291.2,218.025,222.07,215.2,0.389776401788786,10.0447196422429,9.42399724802201,0.442536137254019,13.0814608006484,8.51232944567028,0.475934014869889,13.3898698884758,8.84990706319703,-0.91166780235173,0.337577617526742,0.0527597354652333,0.0333978776158695,1234.167,174.334,"4790","4790 5153","5153 5394"
"2235","Addie","Mid",1,"N","","","2",4782,2688.333,851,110.854,89.889,"","Alive","2",5145,2595,510,112.62,104,"","5217","N","",1,2595,510,112.62,"104","Alive","",5383,2157.67,944,-61.113,99.071,2235,"Middle .1.2235",1306.06,1318.04,1297.34,217.676666666667,219.673333333333,216.223333333333,0.412947337794588,12.3501202088725,3.90946817144695,0.473430244909108,11.8129950532609,2.32162908561197,0.45818829296869,9.97889527803043,4.36585629056377,-1.58783908583498,2.0442272049518,0.0604829071145192,-0.0152419519404177,30.5,351,"4782","4782 5145","5145 5383"
"2244","Addie","Mid",1,"N","","","11",4782,2317,1271.667,12.848,58.863,"","Alive","11",5145,2195,893,29.745,64.498,"","5217","N","",1,2195,893,29.745,"64.498","Alive","",5383,1809.33,1363.667,27.408,60.237,2244,"Middle .1.2244",1306.06,1318.04,1297.34,217.676666666667,219.673333333333,216.223333333333,0.27041483545932,10.6442276771358,5.84199960185596,0.293608691693727,9.99210949591818,4.06512700676763,0.27858695484607,8.36787580742134,6.30675227773752,-1.77687259508834,2.2416252709699,0.0231938562344067,-0.0150217368476575,451.167,388.667,"4782","4782 5145","5145 5383"
"2246","Addie","Mid",1,"N","","","13",4782,2767,773,-74.827,60.809,"","Alive","13",5145,2734,409.333,124.854,68.052,"","5217","N","",1,2734,409.333,124.854,"68.052","Alive","",5383,2254.33,839,-49.044,69.997,2246,"Middle .1.2246",1306.06,1318.04,1297.34,217.676666666667,219.673333333333,216.223333333333,0.279354700396613,12.711514019264,3.55113853881139,0.309787259870717,12.4457527844375,1.86337136960942,0.323725469036644,10.4259330630367,3.88024727519386,-1.68776716920197,2.01687590558444,0.0304325594741044,0.013938209165927,-47.5,373.667,"4782","4782 5145","5145 5383"
"2248","Addie","Mid",1,"N","","","15",4782,2069.667,1505.333,86.248,121.597,"","Alive","15",5145,1953.33,1110,82.819,127.673,"","5217","N","",1,1953.33,1110,82.819,"127.673","Alive","",5383,1616,1601,-87.973,113.404,2248,"Middle .1.2248",1306.06,1318.04,1297.34,217.676666666667,219.673333333333,216.223333333333,0.558612927430593,9.5079873818967,6.91545411389982,0.581194804406543,8.89197596431064,5.05295742162605,0.524476235990565,7.4737539889312,7.40438127244978,-1.86249669227377,2.35142385082373,0.0225818769759504,-0.0567185684159778,684.833,405.333,"4782","4782 5145","5145 5383"
"2265","Addie","Mid",1,"N","","","32",4782,1694,1936,109.29,63.68,"","Alive","32",5145,1567,1541.667,106.39,70.88,"","5217","N","",1,1567,1541.667,106.39,"70.88","Alive","",5383,1294,2041.333,113.629,69.857,2265,"Middle .1.2265",1306.06,1318.04,1297.34,217.676666666667,219.673333333333,216.223333333333,0.292543987259391,7.7821845857005,8.89392524080058,0.32266092076113,7.13331917089011,7.0179979363297,0.323077990349484,5.98455300846347,9.44085436354387,-1.87592730447088,2.42285642721417,0.0301169335017393,0.000417069588354191,1115.5,404.333,"4782","4782 5145","5145 5383"
"2269","Addie","Mid",1,"N","","",,,,,,,"","NEW","36",5145,1869.5,1295,157.816,111.234,"","5217","N","",1,1869.5,1295,157.816,"111.234","Alive","",5383,1560,1784,168.584,106.165,2269,"Middle .1.2269",,1318.04,1297.34,,219.673333333333,216.223333333333,,,,0.506360960213651,8.51036387363054,5.89511699189706,0.490996963016634,7.21476251406725,8.25072841352306,,2.355611421626,,-0.0153639971970165,,,,"NA 5145","5145 5383"
"2312","Elizabeth ","Mid",3,"N","","","22",4786,2867,1394.5,8.931,70.859,"","Alive","22",5149,2532.5,1654.5,4.939,81.302,"","5221","N","22",1,2532.5,1654.5,4.939,"81.302","Alive","22",5387,2732.67,1674.333,15.195,84.085,2312,"Middle.3.2312",1312.952,1325.39,1294.75,218.825333333333,220.898333333333,215.791666666667,0.323815341307222,13.1017737129766,6.37266251926955,0.368051667810984,11.4645500569644,7.48987090592203,0.389658235180537,12.6634639891871,7.75902529445839,1.11720838665248,0.269154388536361,0.0442363265037617,0.0216065673695529,574,-250,"4786","4786 5149","5149 5387"
"2320","Elizabeth ","Mid",3,"N","","","30",4786,2402,1380.5,7.125,40.311,"","Alive","30",5149,2093.33,1583,3.945,58.803,"","5221","N","30",1,2093.33,1583,3.945,"58.803","Alive","30",5387,2291.5,1640.5,11.31,76.485,2320,"Middle.3.2320",1312.952,1325.39,1294.75,218.825333333333,220.898333333333,215.791666666667,0.184215416862155,10.9767912307533,6.30868455206283,0.266199382823169,9.47644089664174,7.16619259236904,0.354439080903649,10.6190384244063,7.60223981463603,0.857508040306206,0.436047222266993,0.0819839659610141,0.0882396980804804,560,-192.5,"4786","4786 5149","5149 5387"
"2331","Elizabeth ","Mid",3,"N","","","41",4786,1790,1311.5,102.529,46.098,"","Alive","41",5149,1531.5,1431.5,95.477,73.335,"","5221","N","41",1,1531.5,1431.5,95.477,"73.335","Alive","41",5387,1739.33,1543.333,101.31,81.584,2331,"Middle.3.2331",1312.952,1325.39,1294.75,218.825333333333,220.898333333333,215.791666666667,0.210661166592533,8.18004009285945,5.9933645708297,0.331985302439282,6.93305366722248,6.48035672519032,0.378068352963893,8.06022784321298,7.15195829310678,0.486992154360617,0.671601567916458,0.121324135846749,0.0460830505246107,491,-110,"4786","4786 5149","5149 5387"
"2378","Elizabeth ","Mid",3,"N","","",,,,,,,"","New ","10",5149,1941.5,1444.5,82.694,39.319,"",,"","",0,,,,"","Alive","10",5387,2125.33,1496.333,91.79,64.014,2378,"Middle.3.2378",,1325.39,1294.75,,220.898333333333,215.791666666667,,,,0.177995910637624,8.78911112955432,6.5392073276545,0.296647229194825,9.8489901525391,6.93415562849971,,0.39494830084521,,0.118651318557202,,,,"NA 5149","5149 5387"
"2461","Sara ","Mid",6,"Y","Aug","Feb",,,,,,,"","","N15",5156,3211.33,1443.667,74.784,129.69,"",,"N","",1,3211.33,1443.667,74.784,"129.69","Alive","IMGP5396_M6_rep_.JPG:N15",5396,3054.33,1921,72.962,129.889,2461,"Middle.6.2461",,1313.34,1296.4,,218.89,216.066666666667,,,,0.592489378226506,14.6709762894605,6.5953995157385,0.601152422091947,14.1360536871336,8.89077445232953,,2.29537493659103,,0.00866304386544048,,,,"NA 5156","5156 5396"
"2462","Sara ","Mid",6,"Y","Aug","Aug",,,,,,,"","","N16",5156,3140.67,1911.667,-21.71,116.123,"",,"N","",1,3140.67,1911.667,-21.71,"116.123","Alive","IMGP5396_M6_rep_.JPG:N16",5396,3002,2393,-28.237,122.589,2462,"Middle.6.2462",,1313.34,1296.4,,218.89,216.066666666667,,,,0.530508474576271,14.3481657453515,8.73345972863082,0.56736655353286,13.8938599197778,11.075285405739,,2.34182567710815,,0.036858078956589,,,,"NA 5156","5156 5396"
"2486","Elizabeth ","Mid",4,"Yes","February","February ","2",4788,1947,410,102.529,73.756,"","Alive","2",5151,2069.5,577,96.116,84.481,"","5223","N","",,2069.5,577,96.116,"84.481","Alive","2",5389,2121,490,99.462,85.159,2486,"Middle.4.2486",1311.806,1316.114,1282.68,218.634333333333,219.352333333333,213.78,0.337348662835816,8.90528020149321,1.87527728947726,0.385138369472553,9.43459305196966,2.63047122057816,0.398348769763308,9.92141453831041,2.2920759659463,0.755193931100901,-0.338395254631857,0.0477897066367376,0.0132104002907548,-410.5,-157,"4788","4788 5151","5151 5389"
"2487","Elizabeth ","Mid",4,"Yes","February","February ","3",4788,2287,574,97.386,108.904,"","Alive","3",5151,2387,766,93.066,112.161,"","5223","N","",,2387,766,93.066,"112.161","Alive","3",5389,2439,654,95.102,112.446,2487,"Middle.4.2487",1311.806,1316.114,1282.68,218.634333333333,219.352333333333,213.78,0.498110238861539,10.4603881976451,2.62538820526816,0.511328046050722,10.8820360546275,3.49209870877447,0.525989334830199,11.408925063149,3.05921975863037,0.866710503506311,-0.4328789501441,0.0132178071891831,0.014661288779477,-246.5,-182,"4788","4788 5151","5151 5389"
"2492","Elizabeth ","Mid",4,"Yes","February","February","8",4788,2396,861,81.529,95.037,"","Alive","8",5151,2470.67,1058.333,63.997,91.836,"","5223","N","",,2470.67,1058.333,63.997,"91.836","Alive","8",5389,2544,923,73.413,98.082,2492,"Middle.4.2492",1311.806,1316.114,1282.68,218.634333333333,219.352333333333,213.78,0.43468470185378,10.9589375258232,3.93808230790224,0.418668899502627,11.2634771759893,4.82480848923422,0.458798765085602,11.900084198709,4.31752268687436,0.88672618133198,-0.50728580235986,-0.0160158023511536,0.0401298655829753,40.5,-187.333,"4788","4788 5151","5151 5389"
"2495","Elizabeth ","Mid",4,"Yes","February","February","11",4788,2746,902.5,82.6,77.647,"","Alive","11",5151,2817,1112.667,71.792,80.111,"","5223","N","",,2817,1112.667,71.792,"80.111","Alive","11",5389,2878,950,74.745,91.214,2495,"Middle.4.2495",1311.806,1316.114,1282.68,218.634333333333,219.352333333333,213.78,0.35514550169766,12.5597839924501,4.12789696037371,0.365216083105263,12.8423525621641,5.07251043602606,0.42667227991393,13.4624380203948,4.44382075030405,0.944613475652345,-0.628689685722008,0.0100705814076033,0.0614561968086672,82,-200.167,"4788","4788 5151","5151 5389"
"2496","Elizabeth ","Mid",4,"Yes","February","February","12",4788,3487,1282.5,18.296,130.602,"","Alive","12",5151,3507,1551.333,14.876,132.611,"","5223","N","",,3507,1551.333,14.876,"132.611","Alive","12",5389,3569,1328,21.801,140.014,2496,"Middle.4.2496",1311.806,1316.114,1282.68,218.634333333333,219.352333333333,213.78,0.597353572098313,15.9490046546517,5.8659588384258,0.604557052048683,15.9879767254204,7.0723341595029,0.65494433529797,16.6947329029844,6.21199363831977,1.2063753210771,-0.860340521183134,0.00720347995036941,0.0503872832492871,462,-258.833,"4788","4788 5151","5151 5389"
"2499","Elizabeth ","Mid",4,"Yes","February","February","15",4788,3192.5,1414,65.624,70.264,"","Alive","15",5151,3200.67,1642.667,57.529,91.729,"","5223","N","",,3200.67,1642.667,57.529,"91.729","Alive","15",5389,3305,1428,57.995,94.34,2499,"Middle.4.2499",1311.806,1316.114,1282.68,218.634333333333,219.352333333333,213.78,0.321376788945926,14.6020066991613,6.46741972517278,0.418181099813542,14.5914563632026,7.48871450345487,0.441294789035457,15.4598185050051,6.67976424361493,1.02129477828209,-0.808950259839937,0.0968043108676155,0.023113689221915,593.5,-218.667,"4788","4788 5151","5151 5389"
"2550","Addie ","Mid",2,"","","","13",4784,2405.667,645.667,-58.736,98.097,"","Alive","13",5148,2842.33,563,-59.394,81.867,"","5220","N","",,2842.33,563,-59.394,"81.867","Alive","13",5385,3340,650,-56.976,95.415,2550,"Middle .2.2550",1299.26,1314.36,1300.01,216.543333333333,219.06,216.668333333333,0.453013253698259,11.1094022751412,2.98169881317057,0.373719528896193,12.9751209714234,2.57007212635808,0.440373535588188,15.4152660364151,2.99997692325444,-0.411626686812499,0.429904796896361,-0.0792937248020661,0.0666540066919949,-174.833,92.667,"4784","4784 5148","5148 5385"
"2588","Sara ","Mid",11,"","","","27",4803,1813.667,1175,5.964,67.663,"","Alive","5",5165,1949.5,1044,-176.947,75.107,"","5327","N","",1,1949.5,1044,-176.947,"75.107","","27",5407,1973,891.667,7.461,84.675,2588,"Middle.11.2588",1320.55,1337.23,1310.1,220.091666666667,222.871666666667,218.35,0.307430994661315,8.24050736435576,5.33868463897618,0.33699662735655,8.74718634789827,4.68431010372187,0.387794824822533,9.03595145408747,4.08365926265171,-0.654374535254311,-0.600650841070166,0.0295656326952351,0.0507981974659822,354.5,141,"4803","4803 5165","5165 5407"
"2589","Sara ","Mid",11,"","","","28",4803,2054.667,1053.333,31.891,52.936,"","Alive","6",5165,2183.5,950,33.147,58.523,"","5327","N","",1,2183.5,950,33.147,"58.523","","28",5407,2211,788.333,40.28,76.652,2589,"Middle.11.2589",1320.55,1337.23,1310.1,220.091666666667,222.871666666667,218.35,0.240517965999016,9.33550566052024,4.78588315474613,0.262586092145704,9.79711792287041,4.262542718904,0.351051064804213,10.1259445843829,3.61040989237463,-0.523340435842126,-0.652132826529375,0.0220681261466887,0.0884649726585092,232.833,113.333,"4803","4803 5165","5165 5407"
"2597","Sara ","Mid",11,"","","","36",4803,2338,1276.333,-36.656,54.267,"","Alive","8",5165,2441.5,1177,143.973,68.007,"","5327","N","",1,2441.5,1177,143.973,"68.007","","36",5407,2463,1016,149.281,80.719,2597,"Middle.11.2597",1320.55,1337.23,1310.1,220.091666666667,222.871666666667,218.35,0.246565446215592,10.6228465412139,5.79909734580289,0.305139729141584,10.9547347875833,5.28106608436843,0.369677123883673,11.2800549576368,4.65307991756355,-0.518031261434452,-0.627986166804888,0.0585742829259917,0.0645373947420893,455.833,109.333,"4803","4803 5165","5165 5407"
"2600","Sara ","Mid",11,"","","","39",4803,2218.667,2064,-41.634,108.125,"","Dead","9",5165,2310.67,1914.333,-41.543,104.86,"","5327","N","",1,2310.67,1914.333,-41.543,"104.86","","39",5407,2391.67,1742.667,139.008,111.507,2600,"Middle.11.2600",1320.55,1337.23,1310.1,220.091666666667,222.871666666667,218.35,0.491272575820681,10.0806497292795,9.37791071901859,0.470494978425551,10.3677153518841,8.58939599021859,0.510680100755668,10.953377604763,7.98107167391802,-0.788514728800005,-0.608324316300564,-0.0207775973951295,0.0401851223301163,1243.5,159.667,"4803","4803 5165","5165 5407"
"2606","Sara ","Mid",11,"","","","45",4803,2864.333,2375.667,-158.369,62.272,"","Alive","10",5165,2944.5,2248.5,20.158,84.155,"","5327","N","",1,2944.5,2248.5,20.158,"84.155","","45",5407,3035.67,2031.667,-156.477,93.143,2606,"Middle.11.2606",1320.55,1337.23,1310.1,220.091666666667,222.871666666667,218.35,0.282936655181553,13.0142728408618,10.7939888682746,0.377593981588807,13.2116389850661,10.0887655825849,0.42657659720632,13.9027707808564,9.30463476070529,-0.705223285689685,-0.784130821879605,0.0946573264072536,0.0489826156175135,1555.167,137.167,"4803","4803 5165","5165 5407"
"2608","Sara ","Mid",11,"","","","47",4803,2746,2211.333,106.302,110.347,"","Alive","11",5165,2838.5,2080.5,-73.72,117.72,"","5327","N","",1,2838.5,2080.5,-73.72,"117.72","","47",5407,2921.67,1868.333,109.522,117.227,2608,"Middle.11.2608",1320.55,1337.23,1310.1,220.091666666667,222.871666666667,218.35,0.501368369240089,12.4766195903222,10.0473272500095,0.528196346178294,12.7360289553779,9.33496855439977,0.536876574307305,13.3806732310511,8.55659720632013,-0.7123586956097,-0.778371348079638,0.0268279769382046,0.00868022812901093,1390.833,140.833,"4803","4803 5165","5165 5407"
"2609","Sara ","Mid",11,"","","","48",4803,2647.667,2044.333,-82.476,106.26,"","Alive","12",5165,2741.5,1904,-83.26,110.766,"","5327","N","",1,2741.5,1904,-83.26,"110.766","","48",5407,2815.67,1705.667,100.713,112.704,2609,"Middle.11.2609",1320.55,1337.23,1310.1,220.091666666667,222.871666666667,218.35,0.482798833819242,12.0298375676801,9.28855249706562,0.496994533475917,12.3008009093424,8.54303298609813,0.516162125028624,12.8952141057935,7.8116189603847,-0.745519510967489,-0.731414025713424,0.0141956996566747,0.0191675915527071,1223.833,150.333,"4803","4803 5165","5165 5407"
"2611","Sara ","Mid",11,"","","","50",4803,2839.667,1699,108.97,67.676,"","Alive","13",5165,2937.5,1577.5,-72.051,74.632,"","5327","N","",1,2937.5,1577.5,-72.051,"74.632","","50",5407,2983,1367.5,114.261,77.878,2611,"Middle.11.2611",1320.55,1337.23,1310.1,220.091666666667,222.871666666667,218.35,0.307490060959449,12.9022013554958,7.71951080988982,0.334865355997098,13.1802307755584,7.07806435691691,0.356665903366155,13.6615525532402,6.26288069613007,-0.641446452972908,-0.815183660786844,0.0273752950376498,0.0218005473690568,878.5,131.5,"4803","4803 5165","5165 5407"
